GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,<init>,107,KILLED,org.apache.commons.pool2.impl.TestGenericKeyedObjectPool.testJmxRegistration(org.apache.commons.pool2.impl.TestGenericKeyedObjectPool)
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,<init>,108,SURVIVED,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,<init>,114,KILLED,org.apache.commons.pool2.impl.TestGenericKeyedObjectPool.testConstructors(org.apache.commons.pool2.impl.TestGenericKeyedObjectPool)
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,addIdleObject,1250,KILLED,org.apache.commons.pool2.impl.TestGenericKeyedObjectPool.testKPOFClearUsages(org.apache.commons.pool2.impl.TestGenericKeyedObjectPool)
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,addIdleObject,1254,KILLED,org.apache.commons.pool2.impl.TestGenericKeyedObjectPool.testLIFO(org.apache.commons.pool2.impl.TestGenericKeyedObjectPool)
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,addIdleObject,1251,KILLED,org.apache.commons.pool2.impl.TestGenericKeyedObjectPool.testKPOFAddObjectUsage(org.apache.commons.pool2.impl.TestGenericKeyedObjectPool)
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,addIdleObject,1255,KILLED,org.apache.commons.pool2.impl.TestGenericKeyedObjectPool.testLIFO(org.apache.commons.pool2.impl.TestGenericKeyedObjectPool)
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,addIdleObject,1257,KILLED,org.apache.commons.pool2.impl.TestGenericKeyedObjectPool.testFIFO(org.apache.commons.pool2.impl.TestGenericKeyedObjectPool)
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,addObject,1230,KILLED,org.apache.commons.pool2.impl.TestGenericKeyedObjectPool.testClosedPoolBehavior(org.apache.commons.pool2.impl.TestGenericKeyedObjectPool)
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,addObject,1234,KILLED,org.apache.commons.pool2.impl.TestGenericKeyedObjectPool.testKPOFAddObjectUsage(org.apache.commons.pool2.impl.TestGenericKeyedObjectPool)
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,addObject,1236,SURVIVED,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,borrowObject,265,KILLED,org.apache.commons.pool2.impl.TestGenericKeyedObjectPool.testBaseBorrow(org.apache.commons.pool2.impl.TestGenericKeyedObjectPool)
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,borrowObject,349,SURVIVED,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,borrowObject,417,KILLED,org.apache.commons.pool2.impl.TestGenericKeyedObjectPool.testClientWaitStats(org.apache.commons.pool2.impl.TestGenericKeyedObjectPool)
