GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
commons-pool2-2.6.2-src (16-Jun-2019 5:05:18 PM)/commons-pool2-2.6.2-src/src/test/java,org.apache.commons.pool2.proxy,BaseTestProxiedKeyedObjectPool.TestKeyedObjectFactory,0,10,0,0,0,2,0,2,0,2
commons-pool2-2.6.2-src (16-Jun-2019 5:05:18 PM)/commons-pool2-2.6.2-src/src/test/java,org.apache.commons.pool2.proxy,TestProxiedObjectPoolWithCglibProxy,0,8,0,0,0,2,0,2,0,2
commons-pool2-2.6.2-src (16-Jun-2019 5:05:18 PM)/commons-pool2-2.6.2-src/src/test/java,org.apache.commons.pool2.proxy,BaseTestProxiedObjectPool.TestObjectFactory,0,10,0,0,0,2,0,2,0,2
commons-pool2-2.6.2-src (16-Jun-2019 5:05:18 PM)/commons-pool2-2.6.2-src/src/test/java,org.apache.commons.pool2.proxy,BaseTestProxiedKeyedObjectPool.TestObjectImpl,0,7,0,0,0,3,0,2,0,2
commons-pool2-2.6.2-src (16-Jun-2019 5:05:18 PM)/commons-pool2-2.6.2-src/src/test/java,org.apache.commons.pool2.proxy,BaseTestProxiedObjectPool,12,202,0,0,6,55,0,8,0,8
commons-pool2-2.6.2-src (16-Jun-2019 5:05:18 PM)/commons-pool2-2.6.2-src/src/test/java,org.apache.commons.pool2.proxy,BaseTestProxiedKeyedObjectPool,13,145,0,0,6,39,0,7,0,7
commons-pool2-2.6.2-src (16-Jun-2019 5:05:18 PM)/commons-pool2-2.6.2-src/src/test/java,org.apache.commons.pool2.proxy,TestProxiedKeyedObjectPoolWithCglibProxy,0,8,0,0,0,2,0,2,0,2
commons-pool2-2.6.2-src (16-Jun-2019 5:05:18 PM)/commons-pool2-2.6.2-src/src/test/java,org.apache.commons.pool2.proxy,BaseTestProxiedObjectPool.TestObjectImpl,0,7,0,0,0,3,0,2,0,2
commons-pool2-2.6.2-src (16-Jun-2019 5:05:18 PM)/commons-pool2-2.6.2-src/src/test/java,org.apache.commons.pool2.proxy,TestProxiedObjectPoolWithJdkProxy,0,16,0,0,0,3,0,2,0,2
commons-pool2-2.6.2-src (16-Jun-2019 5:05:18 PM)/commons-pool2-2.6.2-src/src/test/java,org.apache.commons.pool2.performance,SleepingObjectFactory,106,0,2,0,30,0,11,0,10,0
commons-pool2-2.6.2-src (16-Jun-2019 5:05:18 PM)/commons-pool2-2.6.2-src/src/test/java,org.apache.commons.pool2.performance,PerformanceTest,354,0,18,0,74,0,13,0,4,0
commons-pool2-2.6.2-src (16-Jun-2019 5:05:18 PM)/commons-pool2-2.6.2-src/src/test/java,org.apache.commons.pool2.performance,PerformanceTest.PerfTask,234,0,8,0,41,0,7,0,3,0
commons-pool2-2.6.2-src (16-Jun-2019 5:05:18 PM)/commons-pool2-2.6.2-src/src/test/java,org.apache.commons.pool2.performance,PerformanceTest.TaskStats,18,0,0,0,6,0,1,0,1,0
